UMAP_X,UMAP_Y,Texte,Note_Vraie,Note_Predite,Genre
-3.2933667,7.9455185,"I found this book written in a way that really motivated me to continue to pursue my passion. Some people have interpreted the author as suggesting everyone do it her way. I found the opposite to be true. I am in a place with my career that I want to work until I am able to retire, then do my ""passion"". Many people are not in positions where they can just quit their jobs, and create the life they want. In these situations everyone has to find what works for them. I truly believe it's possible if your heart is there. Thank you, Tama Kieves for showing us the way.",5.0,4.652812,Autre
13.047268,6.5257792,"I really wanted to like this book, but I cannot recommend it to others based on the following:1.) Tediouser and Tediouser: I found myself skipping over whole paragraphs (sometimes whole PAGES) of seemingly self-indulgent descriptions of the most unimportant items: smells, skylines, food, politics, clothing, etc. This detail would've been better spent on key plot points. The most anticipated moments were too often summarized within a few sentences, or skipped over entirely.2.) Choppy Narration: The narrator not only provides excruciating detail from the womb, but knows the intricate details of each character's thoughts and feelings. I tried to buy this, but found it hard to swallow when the narrator 'jumps into the mind' of people not directly part of his/her own family. It's almost like the author couldn't decide between first person and third person styles of narration.3.) Poor Character Development: Though I was with the narrator (Cal) throughout the book, I felt like I didn't know Cal at all by the book's conclusion. The last quarter (and most significant) part of the book feels rushed compared to the slow, meandering cantor of the book's remainder. The brief glimpses into Cal's current, adult life were the glimmering diamonds of the novel. (But they were few and far between.)4.) Frustrating Timeline: I've read many books that cleverly jump through time. But this author clearly hasn't mastered the practice. When timeframe shifted (which was often), I felt like I was being mentally held underwater... unable to figure out where I was or what was going for 5+ pages, when the author finally gave enough detail to re-orient the story. Granted, some of these transitions were done better than others.The premise of this book was great, but it left me with so many questions about Cal. Namely, what happened during the 20+ years between self-discovery and his new-found relationship? Why was so little detail given to their first physical encounter? Cal mentions another transformation on the horizon, but you're not around to see it. How did Cal wind up in Berlin to begin with?I believe if half the attention given to the family was given to Cal instead, this story would've been great. Losing 100+ pages couldn't hurt, either.Side Note: I've been shocked at the responses to those who gave negative reviews of this book. Finding a book boring does not always mean that individual is less intelligent than you. Sometimes it's a matter of taste. Other times it's because the book is actually (gasp! Dare I say it?) BORING.",1.0,1.3981999,Inconnu
2.884837,6.9495473,"Fahrenheit 451 is a book is filled with action and suspense. If you like a book that has many twists and turns, then you'll enjoy this book by Ray Bradberry. He tried to write about what he thought would be the worst future, with no books. They would set books onfire, because to read and poses a book is unlawful. The people believed that books made people upset, think up different ideas, and unequal. The firefighters we know now would set things on fire, not put out the fire like they do now. This book is fairly easy to understand, middle schoollers should be able to understand the vocabulary.",2.0,3.4546418,Autre
0.8359349,8.234051,"This is one of those rare works by a true master. The following quote from page 161 definitely applies to the book itself:""If we understand the preceding ideas, we understand the foundations of modern mathematics"".This is what this book is about. If you're looking precisely for this, as I was, you'll be truly enlightened by its reading.",5.0,3.773367,Inconnu
-0.61485356,8.650306,"a wonderful little book. inspiring. it is clear in these verses that perception... which exists even without the i is the root of all mental/physical processes. loving kindness is advocated though attachment discouraged. an interesting and no doubt attainable goal. i myself value attachment, but without clinging. another paradox/conflict. to me caring reqires a degree of attachment.the wisdom in this book 'is' profound. awareness, the ability to see and to hear, is something we all have. this seeing is normal and yet when practiced in the humdrum of modern life it is unusual, this is since most of us are thinking so much that we never have time to see, hear, smell or taste anything deeply. and yet all of this is about engaging the heart through the mind. since it is the heart that is touched by perception and not the mind (recepticle of thought). the grass is green in shepherds bush, the busses are bussy driving the roads, the pigeons are happy. they are well fed. when it snows it snows, even in the spring, when the sunshines it is warm. all of this is real, it is thouroughly real, and yet it defies existence. full and yet empty. what is is what is, even what isnt... this is perception.ive been giving perception a look at this past couple of weeks, and break it down like this:perception/awareness = understanding, without understanding there can be no perception, since perception is understanding.understanding = thought + process + speed.thought = mental cognition + time + effort.process = time + function + action.speed = certainty + time + function.function = understanding + speech + listening.time = clarity + vision + express.express = form + function + action.the above is a way of breaking down perception. but after all this it teaches us only that through the effort of looking into things we see them more clearly... my favourite tools here are action and function, both very important in developing understanding/perception. it is through action and the elements in function that we give and it is through giving that we receive. there is wisdom in both speaking and listening, and these two are intimately linked to understanding. with action it is our physical prescense and active participation in the world that engenders understanding.""preceded by perception are mental states"" and yet mental states engender perception, it works both ways, a circle, one side giving to the other.what isnt is what isnt, except what is and this too is what isnt. whatever you seek for you find. perception writes what it 'wants' to write when it 'wants' to write. in other words it is what we want that deifnes or filters what we percieve. if we wish to be an optimist we filter everything through the lense of optimism. if we wish to be a pessimist we filter everything through the lense of pessimism. and therefore i say that what we want defines our perception. if we did not want to see the world as 'not such a bad place' then we would not seek to see it as such, and not seeking such we dont find such.infact what he wants can make a man happy in a cell, or miserable in a palace. we must become aware of what we want, knowing such we will filter reality seeking for this thing we want and as such we shall end up perceiving (finding) it.perception is 'truth'(understanding). if one seeks emptiness then one finds emptiness, if one seeks form then one finds form. if one seeks both as one 'empty form' then that is what one finds, but these are things and are not 'truth' itself. so in order to find truth one must want truth... not emptiness nor form. wanting truth one will seek truth, seeking truth, one will find it. truth is 'understanding'. do you understand truth or do you understand a thing? you may think that a thing is true, therefore this is an aspect of understanding truth, if you can understand how you are understanding!take time to disengage the thought process, stop thinking for a while and start feeling (this too requires understanding). start sensing, seeing, feeling... how do all things affect your emotions. a painting. the radiant green of the grass. but you will see if you practice that throughout this emotional engagement thoughts play an integral part within the feeling process, ie judgements are involved..are you awake? yes... and no. when you know that you are awake... really awake this truth will come to you. for many years i was not awake... but when you know that the only thing you do know about yourself is that you are awake and that this is. then you are awake... there is a process that leads to this point. it cannot be without a process of searching... seek and ye shall find.oh well, enough of my patronising nonsense, see things as they are, as they are not.love, snow-flake. xxxps. ""he who delights in awareness goes burning like a fire the fetters subtle and gross"". the first thing is to be 'aware' of a blemish - negative feeling or thought. secondly one praises the negative thought for its subtlety and cleverness, its craft and for the goodness it will become, then one talks to it -first listening to what it has to say. then you project feelings of love at the blemish, then you bless it for the goodness it will be and bless it with blessings of loving kindness, happiness and permanence by the power of ones own present, past and future virtue and if you want... the love of the one true God, who is loving kindness himself. the final stage is to bless the person or thing against which the negative thought or feeling has arisen.by this process one sweeps and cleans away blemishes ""the one who has arrived at the destination, free from fright, craving and 'blemish', has broken the knives of existence"". love. tc.",5.0,4.4570804,Religion
12.891155,7.989544,"I am reviewing the edition of the book: CLASSIC REPRINT. The text is large, and appears to be photocopied. Some of the letters are actually not complete. It reminds me of the old manual typewriters when the letter did not completely strike the paper. I am not reviewing the actual manuscript, as the book was bought for my son's high school class, so I am waiting for him to finish before I read it. But I wanted everyone to know that this particular edition is a bit off as far as the print. My son's teacher and classmates got a good laugh about his book.",2.0,2.1731164,Fiction
13.055633,8.061531,"For a book that celebrates excellence in workmanship, it is ironic that the Kindle version of this book is so poorly formatted. The main problems seem to be centered on punctuation although there are some typos.I first read this book in high school and wanted to see if it made the same impact 40 years later. While I enjoyed it again I found it to be bloated - saying the same thing over and over again. What could be said in a paragraph or two is stretched over 5-10 pages. All right - we get it!",2.0,2.612207,Inconnu
-2.776575,8.37145,"This has to be one of his best and well written books. It is filled with drama, humor, and possible truths....His books are always very good - some are amazingly wonderful. I know that when I have one of his books that life around me will cease to exist....",5.0,5.123134,Inconnu
-0.029437797,9.112142,"My daughter and I both read this book. She really enjoyed it, more than the movie. I also enjoyed the book, very much.",5.0,4.5170975,Fiction
0.26240274,7.8388867,"This is the first book that I have read by Susan Elizabeth Phillips, and I liked it alot. Although the plot was far-fetched and a little ridiculous (but, hey!, this is a romance novel!), the characters were well developed and the writing style light and witty.The heroine of ""Nobody's Baby But Mine"" is Dr. Jane Darlington, a lonely physics nerd who has just passed her 34th birthday, and--boy!--is her biological clock ticking! Deciding to have a baby and believing that her own miserable childhood was due to her genius level IQ, she wants a healthy and relatively dumb father for her child. Her reasoning is that the baby then would end up with a more normal IQ due to ""tendency toward the mean""--(this being probably the most ridiculous part of the book, but necessary for the plot to move forward.) Jane picks out Cal Bonner, hunky football quarterback of the Chicago Stars, after seeing him on TV responding to an interviewer in his ""good ol' boy"" Southern drawl (hmmmm, obviously a moron.) But Cal is far from the dumb jock that he appears to be, as Jane finds out when he discovers her scheme.Cal was a pretty great character--gorgeous, sexy, smart, and honorable, but also commitment-phobic and so insecure about his impending middle-age (in a young man's profession) that he never dates any woman over 23 years old. Jane is a pretty good heroine despite her intellectual arrogance and rather unscrupulous initial behavior--an intelligent, witty and lonely woman who is looking for someone to love. The secondary characters are well done as well--particularly Cal's parents and Kevin, the young, cocky second-string quarterback who wants Cal's job.The plot is improbable but moves along pretty well, and some of the scenes are *very* funny indeed. I particularly liked the initial seduction scene with an inept Jane posing as an call girl and doing calisthenics to ""The Flight of the Bumblebee"" when a suspicious Cal asks her to dance for him. That (and the rest of that scene) are worth the price of the book.In summary, this is a sexy, humorous romance with a really dreamy/hunky hero and an unusual plotline.Recommended!",4.0,3.805582,Fiction
